tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_singles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,currency,tourney_fin_commit,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id,tourney_doubles_draw,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id
1972,75,,Montreal WCT,2052,montreal,1972-2052,"Montreal, Canada",1972/09/10,9,10,32,Indoor,Carpet,"$50,000",USD,50000.0,/en/scores/archive/montreal/2052/1972/results,Arthur Ashe,/en/players/arthur-ashe/a063/overview,arthur-ashe,a063,16.0,Tom Okker,/en/players/tom-okker/o032/overview,tom-okker,o032,Marty Riessen,/en/players/marty-riessen/r055/overview,marty-riessen,r055
1972,76,,Sacramento,654,sacramento,1972-654,"Sacramento, United States",1972/09/11,9,11,32,Outdoor,Hard,"$25,000",USD,25000.0,/en/scores/archive/sacramento/654/1972/results,Stan Smith,/en/players/stan-smith/s060/overview,stan-smith,s060,16.0,,,,,,,,
1972,77,,Seattle,2043,seattle,1972-2043,"Seattle, United States",1972/09/11,9,11,32,Indoor,Carpet,"$25,000",USD,25000.0,/en/scores/archive/seattle/2043/1972/results,Ilie Nastase,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008,8.0,Ross Case,/en/players/ross-case/c020/overview,ross-case,c020,Geoff Masters,/en/players/geoff-masters/m139/overview,geoff-masters,m139
1972,78,,Los Angeles-2,423,los-angeles,1972-423,"Los Angeles, United States",1972/09/18,9,18,64,Outdoor,Hard,"$60,000",USD,60000.0,/en/scores/archive/los-angeles/423/1972/results,Stan Smith,/en/players/stan-smith/s060/overview,stan-smith,s060,64.0,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,Richard Pancho Gonzales,/en/players/richard-pancho-gonzales/g077/overview,richard-pancho-gonzales,g077
1972,79,,Alamo WCT,2053,alamo,1972-2053,"Alamo, United States",1972/09/25,9,25,32,Outdoor,Hard,"$50,000",USD,50000.0,/en/scores/archive/alamo/2053/1972/results,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,16.0,Tom Okker,/en/players/tom-okker/o032/overview,tom-okker,o032,Marty Riessen,/en/players/marty-riessen/r055/overview,marty-riessen,r055
1972,80,,Albany,424,albany,1972-424,"Albany, United States",1972/09/25,9,25,64,Outdoor,Carpet,"$34,000",USD,34000.0,/en/scores/archive/albany/424/1972/results,Jimmy Connors,/en/players/jimmy-connors/c044/overview,jimmy-connors,c044,32.0,Bob Hewitt,/en/players/bob-hewitt/h058/overview,bob-hewitt,h058,Frew McMillan,/en/players/frew-mcmillan/m111/overview,frew-mcmillan,m111
1972,81,,Tokyo WCT,9037,tokyo,1972-9037,"Tokyo, Japan",1972/10/04,10,4,8,Outdoor,Hard,"$33,000",USD,33000.0,/en/scores/archive/tokyo/9037/1972/results,Ken Rosewall,/en/players/ken-rosewall/r075/overview,ken-rosewall,r075,,,,,,,,,
1972,82,,Midland WCT,6832,midland,1972-6832,"Midland, United States",1972/10/06,10,6,8,Outdoor,Hard,"$9,500",USD,9500.0,/en/scores/archive/midland/6832/1972/results,Brian Fairlie,/en/players/brian-fairlie/f066/overview,brian-fairlie,f066,,,,,,,,,
1972,83,,Vancouver WCT,2048,vancouver,1972-2048,"Vancouver, Canada",1972/10/15,10,15,32,Indoor,Carpet,"$50,000",USD,50000.0,/en/scores/archive/vancouver/2048/1972/results,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,16.0,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,Fred Stolle,/en/players/fred-stolle/s129/overview,fred-stolle,s129
1972,84,,Barcelona,425,barcelona,1972-425,"Barcelona, Spain",1972/10/16,10,16,64,Outdoor,Clay,"$66,250",USD,66250.0,/en/scores/archive/barcelona/425/1972/results,Jan Kodes,/en/players/jan-kodes/k049/overview,jan-kodes,k049,32.0,Juan Gisbert Sr,/en/players/juan-gisbert-sr/g076/overview,juan-gisbert-sr,g076,Manuel Orantes,/en/players/manuel-orantes/o017/overview,manuel-orantes,o017
1972,85,,Essen WCT,2054,essen,1972-2054,"Essen, Germany",1972/10/23,10,23,32,Indoor,Carpet,"$50,000",USD,50000.0,/en/scores/archive/essen/2054/1972/results,Nikola Pilic,/en/players/nikola-pilic/p080/overview,nikola-pilic,p080,16.0,,,,,,,,
1972,86,,Gothenburg WCT,508,gothenburg,1972-508,"Gothenburg, Sweden",1972/10/30,10,30,32,Indoor,Carpet,"$50,000",USD,50000.0,/en/scores/archive/gothenburg/508/1972/results,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,16.0,Tom Okker,/en/players/tom-okker/o032/overview,tom-okker,o032,Marty Riessen,/en/players/marty-riessen/r055/overview,marty-riessen,r055
1972,87,,Paris,7302,paris,1972-7302,"Paris, France",1972/10/30,10,30,32,Indoor,Hard,"$50,000",USD,50000.0,/en/scores/archive/paris/7302/1972/results,Stan Smith,/en/players/stan-smith/s060/overview,stan-smith,s060,32.0,Pierre Barthes,/en/players/pierre-barthes/b122/overview,pierre-barthes,b122,Francois Jauffret,/en/players/francois-jauffret/j031/overview,francois-jauffret,j031
1972,88,,Stockholm,429,stockholm,1972-429,"Stockholm, Sweden",1972/11/04,11,4,64,Indoor,Hard,"$63,000",USD,63000.0,/en/scores/archive/stockholm/429/1972/results,Stan Smith,/en/players/stan-smith/s060/overview,stan-smith,s060,32.0,Tom Okker,/en/players/tom-okker/o032/overview,tom-okker,o032,Marty Riessen,/en/players/marty-riessen/r055/overview,marty-riessen,r055
1972,89,,Rotterdam WCT,9036,rotterdam,1972-9036,"Rotterdam, Netherlands",1972/11/13,11,13,32,Indoor,Carpet,"$50,000",USD,50000.0,/en/scores/archive/rotterdam/9036/1972/results,Arthur Ashe,/en/players/arthur-ashe/a063/overview,arthur-ashe,a063,16.0,Roy Emerson,/en/players/roy-emerson/e030/overview,roy-emerson,e030,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044
1972,90,,London-3,2016,london,1972-2016,"London, Great Britain",1972/11/13,11,13,32,Indoor,Carpet,"$26,000",USD,26000.0,/en/scores/archive/london/2016/1972/results,Ilie Nastase,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008,16.0,,,,,,,,
1972,91,,Rome WCT,2056,rome,1972-2056,"Rome, Italy",1972/11/22,11,22,16,Indoor,Carpet,"$50,000",USD,50000.0,/en/scores/archive/rome/2056/1972/results,Arthur Ashe,/en/players/arthur-ashe/a063/overview,arthur-ashe,a063,,,,,,,,,
1972,92,,Johannesburg WCT,9239,johannesburg,1972-9239,"Johannesburg, South Africa",1972/11/25,11,25,16,Outdoor,Hard,"$40,000",USD,40000.0,/en/scores/archive/johannesburg/9239/1972/results,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,16.0,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,Fred Stolle,/en/players/fred-stolle/s129/overview,fred-stolle,s129
1972,93,,Brisbane,9341,brisbane,1972-9341,"Brisbane, Australia",1972/11/27,11,27,64,Outdoor,Grass,"$3,000",USD,3000.0,/en/scores/archive/brisbane/9341/1972/results,Ken Rosewall,/en/players/ken-rosewall/r075/overview,ken-rosewall,r075,16.0,Ross Case,/en/players/ross-case/c020/overview,ross-case,c020,Geoff Masters,/en/players/geoff-masters/m139/overview,geoff-masters,m139
1972,94,,Buenos Aires,303,buenos-aires,1972-303,"Buenos Aires, Argentina",1972/11/27,11,27,32,Outdoor,Clay,,,,/en/scores/archive/buenos-aires/303/1972/results,Karl Meiler,/en/players/karl-meiler/m055/overview,karl-meiler,m055,16.0,,,,,,,,
1972,95,finals,Masters,605,masters,1972-605,"Barcelona, Spain",1972/11/28,11,28,8,Indoor,Hard,"$50,000",USD,50000.0,/en/scores/archive/masters/605/1972/results,Ilie Nastase,/en/players/ilie-nastase/n008/overview,ilie-nastase,n008,,,,,,,,,
1972,96,,New York-2,9206,new-york,1972-9206,"New York, United States",1972/12/04,12,4,32,Indoor,Carpet,"$50,000",USD,50000.0,/en/scores/archive/new-york/9206/1972/results,Charlie Pasarell,/en/players/charlie-pasarell/p072/overview,charlie-pasarell,p072,,,,,,,,,
1972,97,,Adelaide-2,2013,adelaide,1972-2013,"Adelaide, Australia",1972/12/11,12,11,64,Outdoor,Grass,"$4,000",USD,4000.0,/en/scores/archive/adelaide/2013/1972/results,Alex Metreveli,/en/players/alex-metreveli/m271/overview,alex-metreveli,m271,,,,,,,,,
1972,98,,Kingston,9204,kingston,1972-9204,"Kingston, Jamaica",1972/12/13,12,13,16,Indoor,Hard,"$10,000",USD,10000.0,/en/scores/archive/kingston/9204/1972/results,Richard Pancho Gonzales,/en/players/richard-pancho-gonzales/g077/overview,richard-pancho-gonzales,g077,,,,,,,,,
