tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,currency,tourney_fin_commit,tourney_url_suffix,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id,tourney_singles_draw,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1983,67,,Tel Aviv,330,tel-aviv,1983-330,Tel Aviv,1983/10/10,10,10,16.0,Outdoor,Hard,"$88,500",USD,88500,/en/scores/archive/tel-aviv/330/1983/results,Colin Dowdeswell,/en/players/colin-dowdeswell/d037/overview,colin-dowdeswell,d037,Zoltan Kuharszky,/en/players/zoltan-kuharszky/k031/overview,zoltan-kuharszky,k031,32.0,Aaron Krickstein,/en/players/aaron-krickstein/k023/overview,aaron-krickstein,k023
1983,68,,Tokyo-1,329,tokyo,1983-329,Tokyo,1983/10/17,10,17,32.0,Outdoor,Hard,"$150,000",USD,150000,/en/scores/archive/tokyo/329/1983/results,,,,,,,,,64.0,Eliot Teltscher,/en/players/eliot-teltscher/t012/overview,eliot-teltscher,t012
1983,69,,Vienna,337,vienna,1983-337,Vienna,1983/10/17,10,17,16.0,Indoor,Hard,"$117,000",USD,117000,/en/scores/archive/vienna/337/1983/results,Mel Purcell,/en/players/mel-purcell/p057/overview,mel-purcell,p057,Stan Smith,/en/players/stan-smith/s060/overview,stan-smith,s060,32.0,Brian Gottfried,/en/players/brian-gottfried/g029/overview,brian-gottfried,g029
1983,70,,Tokyo-2,428,tokyo,1983-428,Tokyo,1983/10/24,10,24,16.0,Indoor,Carpet,"$375,000",USD,375000,/en/scores/archive/tokyo/428/1983/results,Mark Edmondson,/en/players/mark-edmondson/e005/overview,mark-edmondson,e005,Sherwood Stewart,/en/players/sherwood-stewart/s082/overview,sherwood-stewart,s082,32.0,Ivan Lendl,/en/players/ivan-lendl/l018/overview,ivan-lendl,l018
1983,71,,Cologne,332,cologne,1983-332,Cologne,1983/10/24,10,24,16.0,Indoor,Hard,"$88,500",USD,88500,/en/scores/archive/cologne/332/1983/results,Florin Segarceanu,/en/players/florin-segarceanu/s033/overview,florin-segarceanu,s033,Nick Saviano,/en/players/nick-saviano/s111/overview,nick-saviano,s111,32.0,Matt Doyle,/en/players/matt-doyle/d039/overview,matt-doyle,d039
1983,72,,Stockholm,429,stockholm,1983-429,Stockholm,1983/10/31,10,31,32.0,Indoor,Hard,"$315,000",USD,315000,/en/scores/archive/stockholm/429/1983/results,Anders Jarryd,/en/players/anders-jarryd/j006/overview,anders-jarryd,j006,Hans Simonsson,/en/players/hans-simonsson/s053/overview,hans-simonsson,s053,64.0,Mats Wilander,/en/players/mats-wilander/w023/overview,mats-wilander,w023
1983,73,,Hong Kong,336,hong-kong,1983-336,Hong Kong,1983/10/31,10,31,16.0,Outdoor,Hard,"$117,000",USD,117000,/en/scores/archive/hong-kong/336/1983/results,Drew Gitlin,/en/players/drew-gitlin/g018/overview,drew-gitlin,g018,Craig A Miller ,/en/players/craig-a-miller-/m066/overview,craig-a-miller-,m066,32.0,Wally Masur,/en/players/wally-masur/m030/overview,wally-masur,m030
1983,74,,Wembley,430,wembley,1983-430,Wembley,1983/11/07,11,7,16.0,Indoor,Carpet,"$315,000",USD,315000,/en/scores/archive/wembley/430/1983/results,Peter Fleming,/en/players/peter-fleming/f030/overview,peter-fleming,f030,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047,32.0,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1983,75,,Taipei,333,taipei,1983-333,"Taipei, Chinese Taipei",1983/11/07,11,7,16.0,Indoor,Carpet,"$88,500",USD,88500,/en/scores/archive/taipei/333/1983/results,Wally Masur,/en/players/wally-masur/m030/overview,wally-masur,m030,Kim Warwick,/en/players/kim-warwick/w006/overview,kim-warwick,w006,32.0,Nduka Odizor,/en/players/nduka-odizor/o006/overview,nduka-odizor,o006
1983,76,,Ferrara,703,ferrara,1983-703,Ferrara,1983/11/14,11,14,16.0,Indoor,Carpet,"$88,500",USD,88500,/en/scores/archive/ferrara/703/1983/results,Bernard Mitton,/en/players/bernard-mitton/m072/overview,bernard-mitton,m072,Butch Walts,/en/players/butch-walts/w002/overview,butch-walts,w002,32.0,Thomas Hogstedt,/en/players/thomas-hogstedt/h029/overview,thomas-hogstedt,h029
1983,77,,Johannesburg,426,johannesburg,1983-426,Johannesburg,1983/11/21,11,21,16.0,Outdoor,Hard,"$375,000",USD,375000,/en/scores/archive/johannesburg/426/1983/results,Steve Meister,/en/players/steve-meister/m056/overview,steve-meister,m056,Brian Teacher,/en/players/brian-teacher/t011/overview,brian-teacher,t011,32.0,Johan Kriek,/en/players/johan-kriek/k022/overview,johan-kriek,k022
1983,78,,Toulouse,327,toulouse,1983-327,Toulouse,1983/11/21,11,21,16.0,Indoor,Hard,"$117,000",USD,117000,/en/scores/archive/toulouse/327/1983/results,Heinz Gunthardt,/en/players/heinz-gunthardt/g050/overview,heinz-gunthardt,g050,Pavel Slozil,/en/players/pavel-slozil/s056/overview,pavel-slozil,s056,32.0,Heinz Gunthardt,/en/players/heinz-gunthardt/g050/overview,heinz-gunthardt,g050
1983,79,grandslam,Australian Open,580,australian-open,1983-580,Melbourne,1983/11/29,11,29,48.0,Outdoor,Grass,"$625,000",USD,625000,/en/scores/archive/australian-open/580/1983/results,Mark Edmondson,/en/players/mark-edmondson/e005/overview,mark-edmondson,e005,Paul McNamee,/en/players/paul-mcnamee/m050/overview,paul-mcnamee,m050,96.0,Mats Wilander,/en/players/mats-wilander/w023/overview,mats-wilander,w023
1983,80,,Sydney-2,338,sydney,1983-338,Sydney,1983/12/12,12,12,32.0,Outdoor,Grass,"$150,000",USD,150000,/en/scores/archive/sydney/338/1983/results,Mike Bauer,/en/players/mike-bauer/b023/overview,mike-bauer,b023,Pat Cash,/en/players/pat-cash/c023/overview,pat-cash,c023,64.0,Joakim Nystrom,/en/players/joakim-nystrom/n030/overview,joakim-nystrom,n030
1983,81,,Adelaide,7308,adelaide,1983-7308,Adelaide,1983/12/29,12,29,16.0,Outdoor,Grass,"$88,500",USD,88500,/en/scores/archive/adelaide/7308/1983/results,Craig A Miller ,/en/players/craig-a-miller-/m066/overview,craig-a-miller-,m066,Eric Sherbeck,/en/players/eric-sherbeck/s043/overview,eric-sherbeck,s043,32.0,Mike Bauer,/en/players/mike-bauer/b023/overview,mike-bauer,b023
1983,82,finals,Masters,605,masters,1983-605,,1984/01/10,1,10,8.0,Indoor,Carpet,"$400,000",USD,400000,/en/scores/archive/masters/605/1983/results,,,,,,,,,16.0,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1983,83,finals,Masters Doubles,602,masters-doubles,1983-602,United States,1984/01/10,1,10,8.0,Indoor,Carpet,"$400,000",USD,400000,/en/scores/archive/masters-doubles/602/1983/results,Peter Fleming,/en/players/peter-fleming/f030/overview,peter-fleming,f030,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047,,,,,
