tourney_year,tourney_order,tourney_type_id,tourney_name,tourney_id,tourney_slug,tourney_year_id,tourney_location,tourney_date,tourney_month,tourney_day,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit_raw,currency,tourney_fin_commit,tourney_url_suffix,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id,tourney_singles_draw,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id
1985,66,,Stockholm,429,stockholm,1985-429,Stockholm,1985/11/04,11,4,16.0,Indoor,Hard,"$375,000",USD,375000,/en/scores/archive/stockholm/429/1985/results,Guy Forget,/en/players/guy-forget/f035/overview,guy-forget,f035,Andres Gomez,/en/players/andres-gomez/g023/overview,andres-gomez,g023,32.0,John McEnroe,/en/players/john-mcenroe/m047/overview,john-mcenroe,m047
1985,67,,Wembley,430,wembley,1985-430,Wembley,1985/11/11,11,11,16.0,Indoor,Carpet,"$375,000",USD,375000,/en/scores/archive/wembley/430/1985/results,Guy Forget,/en/players/guy-forget/f035/overview,guy-forget,f035,Anders Jarryd,/en/players/anders-jarryd/j006/overview,anders-jarryd,j006,32.0,Ivan Lendl,/en/players/ivan-lendl/l018/overview,ivan-lendl,l018
1985,68,,Hong Kong,336,hong-kong,1985-336,Hong Kong,1985/11/18,11,18,16.0,Outdoor,Hard,"$250,000",USD,250000,/en/scores/archive/hong-kong/336/1985/results,Brad Drewett,/en/players/brad-drewett/d040/overview,brad-drewett,d040,Kim Warwick,/en/players/kim-warwick/w006/overview,kim-warwick,w006,32.0,Andres Gomez,/en/players/andres-gomez/g023/overview,andres-gomez,g023
1985,69,,Vienna,337,vienna,1985-337,Vienna,1985/11/18,11,18,16.0,Indoor,Hard,"$117,000",USD,117000,/en/scores/archive/vienna/337/1985/results,Mike De Palmer,/en/players/mike-de-palmer/d021/overview,mike-de-palmer,d021,Gary Donnelly,/en/players/gary-donnelly/d034/overview,gary-donnelly,d034,32.0,Jan Gunnarsson,/en/players/jan-gunnarsson/g053/overview,jan-gunnarsson,g053
1985,70,grandslam,Australian Open,580,australian-open,1985-580,Melbourne,1985/11/25,11,25,48.0,Outdoor,Grass,"$795,161",USD,795161,/en/scores/archive/australian-open/580/1985/results,Paul Annacone,/en/players/paul-annacone/a027/overview,paul-annacone,a027,Christo Van Rensburg,/en/players/christo-van-rensburg/v014/overview,christo-van-rensburg,v014,96.0,Stefan Edberg,/en/players/stefan-edberg/e004/overview,stefan-edberg,e004
1985,71,,Sydney-2,338,sydney,1985-338,Sydney,1985/12/09,12,9,28.0,Outdoor,Grass,"$150,000",USD,150000,/en/scores/archive/sydney/338/1985/results,David Dowlen,/en/players/david-dowlen/d038/overview,david-dowlen,d038,Nduka Odizor,/en/players/nduka-odizor/o006/overview,nduka-odizor,o006,56.0,Henri Leconte,/en/players/henri-leconte/l014/overview,henri-leconte,l014
1985,72,,Adelaide,7308,adelaide,1985-7308,Adelaide,1985/12/16,12,16,16.0,Outdoor,Grass,"$94,200",USD,94200,/en/scores/archive/adelaide/7308/1985/results,Mark Edmondson,/en/players/mark-edmondson/e005/overview,mark-edmondson,e005,Kim Warwick,/en/players/kim-warwick/w006/overview,kim-warwick,w006,32.0,Eddie Edwards,/en/players/eddie-edwards/e006/overview,eddie-edwards,e006
1985,73,,Melbourne-2,340,melbourne,1985-340,Melbourne,1985/12/23,12,23,16.0,Outdoor,Grass,"$94,200",USD,94200,/en/scores/archive/melbourne/340/1985/results,Darren Cahill,/en/players/darren-cahill/c001/overview,darren-cahill,c001,Peter Carter,/en/players/peter-carter/c017/overview,peter-carter,c017,32.0,Jonathan Canter,/en/players/jonathan-canter/c011/overview,jonathan-canter,c011
1985,74,finals,Masters,605,masters,1985-605,,1986/01/14,1,14,,Indoor,Carpet,"$500,000",USD,500000,/en/scores/archive/masters/605/1985/results,,,,,,,,,16.0,Ivan Lendl,/en/players/ivan-lendl/l018/overview,ivan-lendl,l018
1985,75,finals,Masters Doubles,602,masters-doubles,1985-602,"New York, United States",1986/01/14,1,14,8.0,Indoor,Carpet,"$500,000",USD,500000,/en/scores/archive/masters-doubles/602/1985/results,Stefan Edberg,/en/players/stefan-edberg/e004/overview,stefan-edberg,e004,Anders Jarryd,/en/players/anders-jarryd/j006/overview,anders-jarryd,j006,,,,,
