,tourney_year_id,tourney_order,tourney_name,tourney_slug,tourney_url_suffix,first_tourney_date,first_tourney_date_year,first_tourney_date_month,first_tourney_date_day,last_tourney_date,last_tourney_date_year,last_tourney_date_month,last_tourney_date_day,tourney_fin_commit,tourney_year,tourney_round_name,round_order,match_order,winner_seed,winner_nationality,winner_name,winner_player_id,winner_slug,loser_seed,loser_nationality,loser_name,loser_player_id,loser_slug,match_score_tiebreaks,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_stats_url_suffix
2012,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,14,(15),SVK,Jozef Kovalik,jozef-kovalik,kc04,(WC),FRA,Tristan Lamasine,tristan-lamasine,lc11,75 765,2,0,14,11,1,0,2021-520-kc04-lc11,
2013,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,15,(16),PER,Juan Pablo Varillas,juan-pablo-varillas,v836,,AUT,Sebastian Ofner,sebastian-ofner,o513,671075 63 ,1,1,12,10,0,1,2021-520-v836-o513,
2014,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,16,(17),NED,Tallon Griekspoor,tallon-griekspoor,gj37,,GER,Daniel Masur,daniel-masur,mn20,62 57 64 ,2,1,17,13,0,0,2021-520-gj37-mn20,
2015,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,17,,SLO,Blaz Rola,blaz-rola,ra51,(18),FRA,Antoine Hoang,antoine-hoang,ha71,63 763,2,0,13,9,1,0,2021-520-ra51-ha71,
2016,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,18,(19),GER,Peter Gojowczyk,peter-gojowczyk,g967,,FRA,Alexandre Muller,alexandre-muller,mp20,16 60 64 ,2,1,13,10,0,0,2021-520-g967-mp20,
2017,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,19,,USA,Jenson Brooksby,jenson-brooksby,b0cd,(20),GER,Cedrik-Marcel Stebe,cedrik-marcel-stebe,sk94,61 60 ,2,0,12,1,0,0,2021-520-b0cd-sk94,
2018,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,20,(21),RUS,Evgeny Donskoy,evgeny-donskoy,d864,,FRA,Maxime Janvier,maxime-janvier,j620,60 64 ,2,0,12,4,0,0,2021-520-d864-j620,
2019,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,21,(22),ESP,Carlos Taberner,carlos-taberner,te16,,SVK,Martin Klizan,martin-klizan,k966,61 62 ,2,0,12,3,0,0,2021-520-te16-k966,
2020,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,22,,GER,Yannick Maden,yannick-maden,mh16,(23),ITA,Federico Gaio,federico-gaio,gb53,64 64 ,2,0,12,8,0,0,2021-520-mh16-gb53,
2021,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,23,,BEL,Kimmer Coppejans,kimmer-coppejans,cg33,(24),USA,Brandon Nakashima,brandon-nakashima,n0ae,67175 75 ,1,1,13,12,0,1,2021-520-cg33-n0ae,
2022,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,24,(25),SRB,Nikola Milojevic,nikola-milojevic,mm66,,CAN,Peter Polansky,peter-polansky,pb22,76416 62 ,2,0,13,8,1,0,2021-520-mm66-pb22,
2023,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,25,,GER,Tobias Kamke,tobias-kamke,k839,(26),AUT,Jurij Rodionov,jurij-rodionov,r09x,64 60 ,2,0,12,4,0,0,2021-520-k839-r09x,
2024,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,26,(27),IND,Sumit Nagal,sumit-nagal,n897,,ITA,Roberto Marcora,roberto-marcora,mj01,63 63 ,2,0,12,6,0,0,2021-520-n897-mj01,
2025,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,27,(WC),FRA,Manuel Guinard,manuel-guinard,gh33,(28),CZE,Tomas Machac,tomas-machac,m0fh,63 63 ,2,0,12,6,0,0,2021-520-gh33-m0fh,
2026,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,28,(29),GBR,Liam Broady,liam-broady,bi23,,TPE,Jason Jung,jason-jung,j380,64 62 ,2,0,12,6,0,0,2021-520-bi23-j380,
2027,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,29,(30),ARG,Juan Manuel Cerundolo,juan-manuel-cerundolo,c0c8,,ARG,Andrea Collarini,andrea-collarini,cc66,64 06 75 ,2,1,13,15,0,0,2021-520-c0c8-cc66,
2028,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,30,(31),AUS,Marc Polmans,marc-polmans,pg94,,AUS,Alex Bolt,alex-bolt,bi81,63 36 63 ,2,1,15,12,0,0,2021-520-pg94-bi81,
2029,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,31,,GER,Oscar Otte,oscar-otte,o449,(32),IND,Prajnesh Gunneswaran,prajnesh-gunneswaran,ga94,62 62 ,2,0,12,4,0,0,2021-520-o449-ga94,
2030,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,32,,CHI,Tomas Barrios Vera,tomas-barrios-vera,bs86,,ROU,Marius Copil,marius-copil,ca99,46 63 765,2,1,17,15,1,0,2021-520-bs86-ca99,
2031,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,33,,TUR,Altug Celikbilek,altug-celikbilek,ch05,,JPN,Tatsuma Ito,tatsuma-ito,i230,63 46 75 ,2,1,17,14,0,0,2021-520-ch05-i230,
2032,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,34,,CAN,Steven Diez,steven-diez,d916,(AL),MAR,Elliot Benchetrit,elliot-benchetrit,bt68,63 61 ,2,0,12,4,0,0,2021-520-d916-bt68,
2033,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,35,,MEX,Ernesto Escobedo,ernesto-escobedo,e873,,USA,Maxime Cressy,maxime-cressy,c0bc,36 64 62 ,2,1,15,12,0,0,2021-520-e873-c0bc,
2034,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,36,,ARG,Tomas Martin Etcheverry,tomas-martin-etcheverry,ea24,,GER,Matthias Bachinger,matthias-bachinger,bc65,64 62 ,2,0,12,6,0,0,2021-520-ea24-bc65,
2035,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,37,,ITA,Thomas Fabbiano,thomas-fabbiano,f586,,USA,Christopher Eubanks,christopher-eubanks,e865,64 75 ,2,0,13,9,0,0,2021-520-f586-e865,
2036,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,38,(WC),FRA,Arthur Fils,arthur-fils,f0f1,,AUS,Bernard Tomic,bernard-tomic,ta46,67576163 ,0,1,6,7,0,1,2021-520-f0f1-ta46,
2037,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,39,,USA,Bjorn Fratangelo,bjorn-fratangelo,f811,,JPN,Go Soeda,go-soeda,sc47,62 63 ,2,0,12,5,0,0,2021-520-f811-sc47,
2038,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,40,(WC),FRA,Evan Furness,evan-furness,fc26,(WC),FRA,Timo Legout,timo-legout,l0er,62 61 ,2,0,12,3,0,0,2021-520-fc26-l0er,
2039,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,41,,ITA,Alessandro Giannessi,alessandro-giannessi,g983,,BEL,Ruben Bemelmans,ruben-bemelmans,be54,64 67575 ,1,1,12,11,0,1,2021-520-g983-be54,
2040,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,42,,FRA,Quentin Halys,quentin-halys,hb64,,ESP,Tommy Robredo,tommy-robredo,r419,76964 ,1,0,7,6,1,0,2021-520-hb64-r419,
2041,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,43,,SVK,Filip Horansky,filip-horansky,ha28,,GBR,Jay Clarke,jay-clarke,ci14,63 46 63 ,2,1,16,12,0,0,2021-520-ha28-ci14,
2042,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,44,,SUI,Marc-Andrea Huesler,marc-andrea-huesler,hh06,,ECU,Emilio Gomez,emilio-gomez,ga36,64 36 62 ,2,1,15,12,0,0,2021-520-hh06-ga36,
2043,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,45,,SLO,Blaz Kavcic,blaz-kavcic,k834,,POL,Kacper Zuk,kacper-zuk,z09d,62 767,2,0,13,8,1,0,2021-520-k834-z09d,
2044,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,46,,USA,Thai-Son Kwiatkowski,thai-son-kwiatkowski,kd35,,FRA,Constant Lestienne,constant-lestienne,lb66,62 62 ,2,0,12,4,0,0,2021-520-kd35-lb66,
2045,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,47,,SUI,Henri Laaksonen,henri-laaksonen,l949,(WC),FRA,Luca Van Assche,luca-van-assche,v0dz,75 63 ,2,0,13,8,0,0,2021-520-l949-v0dz,
2046,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,48,,UKR,Illya Marchenko,illya-marchenko,me89,,CAN,Brayden Schnur,brayden-schnur,sp24,67575 64 ,1,1,12,11,0,1,2021-520-me89-sp24,
2047,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,49,,GER,Maximilian Marterer,maximilian-marterer,mn13,(WC),FRA,Giovanni Mpetshi Perricard,giovanni-mpetshi-perricard,m0gz,26 63 64 ,2,1,14,13,0,0,2021-520-mn13-m0gz,
2048,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,50,,BRA,Felipe Meligeni Alves,felipe-meligeni-alves,mw75,,CZE,Lukas Rosol,lukas-rosol,r685,64 26 60 ,2,1,14,10,0,0,2021-520-mw75-r685,
2049,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,51,,BRA,Joao Menezes,joao-menezes,mn70,,SWE,Elias Ymer,elias-ymer,y218,63 64 ,2,0,12,7,0,0,2021-520-mn70-y218,
2050,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,52,,ARG,Renzo Olivo,renzo-olivo,o376,,NED,Robin Haase,robin-haase,h756,67475 64 ,1,1,12,11,0,1,2021-520-o376-h756,
2051,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,53,,ITA,Andrea Pellegrino,andrea-pellegrino,ph64,,CZE,Zdenek Kolar,zdenek-kolar,kh56,63 64 ,2,0,12,7,0,0,2021-520-ph64-kh56,
2052,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,54,,SRB,Danilo Petrovic,danilo-petrovic,pe02,,USA,Mitchell Krueger,mitchell-krueger,kc12,36 63 62 ,2,1,15,11,0,0,2021-520-pe02-kc12,
2053,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,55,,KAZ,Dmitry Popko,dmitry-popko,pg20,(WC),FRA,Matteo Martineau,matteo-martineau,mw76,76346 64 ,2,0,13,10,1,0,2021-520-pg20-mw76,
2054,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,56,,IND,Ramkumar Ramanathan,ramkumar-ramanathan,rb56,,USA,Michael Mmoh,michael-mmoh,mp01,26 76463 ,1,1,9,12,1,0,2021-520-rb56-mp01,
2055,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,57,,RUS,Roman Safiullin,roman-safiullin,sx50,,ARG,Guido Andreozzi,guido-andreozzi,a887,46 64 61 ,2,1,16,11,0,0,2021-520-sx50-a887,
2056,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,58,,EGY,Mohamed Safwat,mohamed-safwat,sk47,,TUR,Cem Ilkel,cem-ilkel,i306,64 64 ,2,0,12,8,0,0,2021-520-sk47-i306,
2057,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,59,,UKR,Sergiy Stakhovsky,sergiy-stakhovsky,sc77,,POR,Joao Domingues,joao-domingues,d985,75 64 ,2,0,13,9,0,0,2021-520-sc77-d985,
2058,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,60,,CHI,Alejandro Tabilo,alejandro-tabilo,te30,,AUS,Matthew Ebden,matthew-ebden,e690,46 63 64 ,2,1,16,13,0,0,2021-520-te30-e690,
2059,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,61,,ARG,Marco Trungelliti,marco-trungelliti,ta29,,ARG,Sebastian Baez,sebastian-baez,b0bi,62 36 64 ,2,1,15,12,0,0,2021-520-ta29-b0bi,
2060,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,62,,NED,Botic van de Zandschulp,botic-van-de-zandschulp,v812,,ARG,Leonardo Mayer,leonardo-mayer,md56,26 76463 ,1,1,9,12,1,0,2021-520-v812-md56,
2061,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,63,,AUS,Aleksandar Vukic,aleksandar-vukic,v832,,POR,Frederico Ferreira Silva,frederico-ferreira-silva,sn54,63 61 ,2,0,12,4,0,0,2021-520-v832-sn54,
2062,2021-520,37,Roland Garros,roland-garros,/en/scores/archive/roland-garros/520/2021/results,2021.05.30,2021,05,30,2021.06.13,2021,06,13,17171108.0,2021,1st Round Qualifying,10,64,,CHN,Zhizhen Zhang,zhizhen-zhang,z371,,ITA,Lorenzo Giustino,lorenzo-giustino,ga79,57 75 62 ,2,1,18,14,0,0,2021-520-z371-ga79,
2063,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Finals,1,1,,CRO,Marin Cilic,marin-cilic,c977,(3),CAN,Felix Auger-Aliassime,felix-auger-aliassime,ag37,76263 ,1,0,7,6,1,0,2021-321-c977-ag37,
2064,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Semi-Finals,2,1,(3),CAN,Felix Auger-Aliassime,felix-auger-aliassime,ag37,,USA,Sam Querrey,sam-querrey,q927,64 75 ,2,0,13,9,0,0,2021-321-ag37-q927,
2065,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Semi-Finals,2,2,,CRO,Marin Cilic,marin-cilic,c977,(WC),AUT,Jurij Rodionov,jurij-rodionov,r09x,63 10 (RET),3,0,7,3,0,0,2021-321-c977-r09x,
2066,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Quarter-Finals,3,1,,CRO,Marin Cilic,marin-cilic,c977,(1),CAN,Denis Shapovalov,denis-shapovalov,su55,75 763,2,0,14,11,1,0,2021-321-c977-su55,
2067,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Quarter-Finals,3,2,(3),CAN,Felix Auger-Aliassime,felix-auger-aliassime,ag37,(6),FRA,Ugo Humbert,ugo-humbert,hh26,765768,1,0,7,6,1,0,2021-321-ag37-hh26,
2068,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Quarter-Finals,3,3,(WC),AUT,Jurij Rodionov,jurij-rodionov,r09x,(4),AUS,Alex de Minaur,alex-de-minaur,dh58,36 63 764,2,1,16,15,1,0,2021-321-r09x-dh58,
2069,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Quarter-Finals,3,4,,USA,Sam Querrey,sam-querrey,q927,(WC),SUI,Dominic Stricker,dominic-stricker,s0la,67476463 ,0,1,6,7,0,1,2021-321-q927-s0la,
2070,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Round of 16,4,1,(1),CAN,Denis Shapovalov,denis-shapovalov,su55,,ESP,Feliciano Lopez,feliciano-lopez,l397,62 67263 ,1,1,12,9,0,1,2021-321-su55-l397,
2071,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Round of 16,4,2,(WC),SUI,Dominic Stricker,dominic-stricker,s0la,(2),POL,Hubert Hurkacz,hubert-hurkacz,hb71,765765,1,0,7,6,1,0,2021-321-s0la-hb71,
2072,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Round of 16,4,3,(3),CAN,Felix Auger-Aliassime,felix-auger-aliassime,ag37,,RSA,Lloyd Harris,lloyd-harris,hg86,63 764,2,0,13,9,1,0,2021-321-ag37-hg86,
2073,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Round of 16,4,4,(4),AUS,Alex de Minaur,alex-de-minaur,dh58,,AUS,Jordan Thompson,jordan-thompson,tc61,67863 64 ,1,1,12,11,0,1,2021-321-dh58-tc61,
2074,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Round of 16,4,5,,CRO,Marin Cilic,marin-cilic,c977,(5),GEO,Nikoloz Basilashvili,nikoloz-basilashvili,bg23,63 62 ,2,0,12,5,0,0,2021-321-c977-bg23,
2075,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Round of 16,4,6,(6),FRA,Ugo Humbert,ugo-humbert,hh26,(WC),GER,Yannick Hanfmann,yannick-hanfmann,h997,76962 ,1,0,7,6,1,0,2021-321-hh26-h997,
2076,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Round of 16,4,7,,USA,Sam Querrey,sam-querrey,q927,(Q),AUS,James Duckworth,james-duckworth,d994,64 767,2,0,13,10,1,0,2021-321-q927-d994,
2077,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Round of 16,4,8,(WC),AUT,Jurij Rodionov,jurij-rodionov,r09x,(Q),GER,Peter Gojowczyk,peter-gojowczyk,g967,53 (RET),2,0,5,3,0,0,2021-321-r09x-g967,
2078,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Round of 32,5,1,(1),CAN,Denis Shapovalov,denis-shapovalov,su55,,,Bye,,,,0,0,0,0,0,0,2021-321-su55-,
2079,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Round of 32,5,2,(2),POL,Hubert Hurkacz,hubert-hurkacz,hb71,,,Bye,,,,0,0,0,0,0,0,2021-321-hb71-,
2080,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Round of 32,5,3,(3),CAN,Felix Auger-Aliassime,felix-auger-aliassime,ag37,,,Bye,,,,0,0,0,0,0,0,2021-321-ag37-,
2081,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Round of 32,5,4,(4),AUS,Alex de Minaur,alex-de-minaur,dh58,,,Bye,,,,0,0,0,0,0,0,2021-321-dh58-,
2082,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Round of 32,5,5,(5),GEO,Nikoloz Basilashvili,nikoloz-basilashvili,bg23,(WC),JAM,Dustin Brown,dustin-brown,ba65,63 764,2,0,13,9,1,0,2021-321-bg23-ba65,
2083,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Round of 32,5,6,(6),FRA,Ugo Humbert,ugo-humbert,hh26,,HUN,Marton Fucsovics,marton-fucsovics,f724,63 61 ,2,0,12,4,0,0,2021-321-hh26-f724,
2084,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Round of 32,5,7,(Q),AUS,James Duckworth,james-duckworth,d994,(7),FRA,Adrian Mannarino,adrian-mannarino,me82,63 62 ,2,0,12,5,0,0,2021-321-d994-me82,
2085,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Round of 32,5,8,,CRO,Marin Cilic,marin-cilic,c977,(WC),GER,Rudolf Molleker,rudolf-molleker,m0ac,75 63 ,2,0,13,8,0,0,2021-321-c977-m0ac,
2086,2021-321,39,Stuttgart,stuttgart,/en/scores/archive/stuttgart/321/2021/results,2021.06.08,2021,06,08,2021.06.13,2021,06,13,618735.0,2021,Round of 32,5,9,(Q),GER,Peter Gojowczyk,peter-gojowczyk,g967,(LL),BLR,Ilya Ivashka,ilya-ivashka,i305,57 64 62 ,2,1,17,13,0,0,2021-321-g967-i305,
